158.002._		M	158	002	_	1				jun1	army	A	noun	18.1 / 158.1	Person-at-top / cart	PAT / C	PATOC					6		
158.002._		M	158	002	_	2				jun1	army	A	noun	24.1 / 158.1	cover / cart	C / C	COC					6		
158.002._		M	158	002	_	3				jun1	army	A	noun	( 18.1->24.1 ) / 158.1	( Person-at-top->cover ) / cart	( PAT->C ) / C	PATYCOC					6		
158.002._		M	158	002	_	4				jun1	army	A	noun	18.1 / 158.1	Person-at-top / vehicle	PAT / V	PATOV					6		
158.002._		M	158	002	_	5				jun1	army	A	noun	24.1 / 158.1	cover / vehicle	C / V	COV					6		
158.002._		M	158	002	_	6				jun1	army	A	noun	( 18.1->24.1 ) / 158.1	( Person-at-top->cover ) / vehicle	( PAT->C ) / V	PATYCOV					6		
158.002._		M	158	002	_	7				jun1	army	A	noun	18.1 / (( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	Person-at-top / (( stack( wheel ) /\ body ) + axle )	PAT / (( S( W ) /\ B ) + A )	PATOSOWOUBIA					6		
158.002._		M	158	002	_	8				jun1	army	A	noun	24.1 / (( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	cover / (( stack( wheel ) /\ body ) + axle )	C / (( S( W ) /\ B ) + A )	COSOWOUBIA					6		
158.002._		M	158	002	_	9				jun1	army	A	noun	( 18.1->24.1 ) / (( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	( Person-at-top->cover ) / (( stack( wheel ) /\ body ) + axle )	( PAT->C ) / (( S( W ) /\ B ) + A )	PATYCOSOWOUBIA					6		
158.002._		M	158	002	_	10				jun1	army	A	noun	18.1 / (( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	Person-at-top / (( Wheel:^2 /\ body ) + axle )	PAT / (( W:^2 /\ B ) + A )	PATOWUTOUBIA					6		
158.002._		M	158	002	_	11				jun1	army	A	noun	24.1 / (( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	cover / (( Wheel:^2 /\ body ) + axle )	C / (( W:^2 /\ B ) + A )	COWUTOUBIA					6		
158.002._		M	158	002	_	12				jun1	army	A	noun	( 18.1->24.1 ) / (( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	( Person-at-top->cover ) / (( Wheel:^2 /\ body ) + axle )	( PAT->C ) / (( W:^2 /\ B ) + A )	PATYCOWUTOUBIA					6		
158.002._		M	158	002	_	13				jun1	army	A	noun	18.1 / (( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	Person-at-top / (( Wheel / body / wheel ) + axle )	PAT / (( W / B / W ) + A )	PATOWOBOWIA					6		
158.002._		M	158	002	_	14				jun1	army	A	noun	24.1 / (( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	Cover / (( Wheel / body / wheel ) + axle )	C / (( W / B / W ) + A )	COWOBOWIA					6		
158.002._		M	158	002	_	15				jun1	army	A	noun	( 18.1->24.1 ) / (( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	( Person-at-top->cover ) / (( Wheel / body / wheel ) + axle )	( PAT->C ) / (( W / B / W ) + A )	PATYCOWOBOWIA					6		
158.002._		A	158	002	_	16				jun1	army	A	noun	18.1 / (( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	Person-at-top / (( stack( bar ) /\ say ) + post )	PAT / (( S( B ) /\ S  ) + P)	PATOSOWOUBIA					6		
158.002._		A	158	002	_	17				jun1	army	A	noun	24.1 / (( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	cover / (( stack( bar ) /\ say ) + post )	C / (( S( B ) /\ S  ) + P)	COSOWOUBIA					6		
158.002._		A	158	002	_	18				jun1	army	A	noun	( 18.1->24.1 ) / (( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	( Person-at-top->cover ) / (( stack( bar ) /\ say ) + post )	( PAT->C ) / (( S( B ) /\ S  ) + P)	PATYCOSOWOUBIA					6		
158.002._		A	158	002	_	19				jun1	army	A	noun	18.1 / (( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	Person-at-top / (( bar / say / bar ) + post )	PAT / (( B / S / B ) + P )	PATOBOSOBIP					6		
158.002._		A	158	002	_	20				jun1	army	A	noun	24.1 / (( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	cover / (( bar / say / bar ) + post )	C / (( B / S / B ) + P )	COBOSOBIP					6		
158.002._		A	158	002	_	21				jun1	army	A	noun	( 18.1->24.1 ) / (( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	( Person-at-top->cover ) / (( bar / say / bar ) + post )	( PAT->C ) / (( B / S / B ) + P )	PATYCOBOSOBIP					6		
158.002._		A	158	002	_	22				jun1	army	A	noun	18.1 / (( 1.2 /\ 68.46 ) + 4.1 )	Person-at-top / (( two /\ say ) + post )	PAT / (( T /\ S  ) + P )	PATOTOUSIP					6		
158.002._		A	158	002	_	23				jun1	army	A	noun	24.1 / (( 1.2 /\ 68.46 ) + 4.1 )	cover / (( two /\ say ) + post )	C / (( T /\ S  ) + P )	COTOUSIP					6		
158.002._		A	158	002	_	24				jun1	army	A	noun	( 18.1->24.1 ) / (( 1.2 /\ 68.46 ) + 4.1 )	( Person-at-top->cover ) / (( two /\ say ) + post )	( PAT->C ) / (( T /\ S  ) + P )	PATYCOTOUSIP					6		
158.002.s		S	158	002	s	25				jun1	army	A	noun	18.1 / ( 1.2 + 158.0.c )	Person-at-top / ( two + four )	PAT / ( T + F )	PATOTIF					6		
158.002.s		S	158	002	s	26				jun1	army	A	noun	24.1 / ( 1.2 + 158.0.c )	cover / ( two + four )	C / ( T + F )	COTIF					6		
158.002.s		S	158	002	s	27				jun1	army	A	noun	( 18.1->24.1 ) / ( 1.2 + 158.0.c )	( Person-at-top->cover ) / ( two + four )	( PAT->C ) / ( T + F )	PATYCOTIF					6		
158.009._		M	158	009	_	1				hong1	rumble	R	noun	Tripod( 158.1 )	Tripod( cart )	T( C )	TOC					0		
158.009._		M	158	009	_	2				hong1	rumble	R	noun	Tripod( 158.1 )	Tripod( vehicle )	T( V )	TOV					0		
158.009._		M	158	009	_	3				hong1	rumble	R	noun	Tripod(( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	Tripod(( stack( wheel ) /\ body ) + axle )	T(( S( W ) /\ B ) + A )	TOSOWOUBIA					0		
158.009._		M	158	009	_	4				hong1	rumble	R	noun	Tripod(( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	Tripod(( Wheel:^2 /\ body ) + axle )	T(( W:^2 /\ B ) + A )	TOWUTOUBIA					0		
158.009._		M	158	009	_	5				hong1	rumble	R	noun	Tripod(( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	Tripod(( Wheel / body / wheel ) + axle )	T(( W / B / W ) + A )	TOWOBOWIA					0		
158.009._		M	158	009	_	6				hong1	rumble	R	noun	Tripod(( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	Tripod(( stack( bar ) /\ say ) + post )	T(( S( B ) /\ S  ) + P)	TOSOWOUBIA					0		
158.009._		M	158	009	_	7				hong1	rumble	R	noun	Tripod(( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	Tripod(( bar / say / bar ) + post )	T(( B / S / B ) + P )	TOBOSOBIP					0		
158.009._		M	158	009	_	8				hong1	rumble	R	noun	Tripod(( 1.2 /\ 68.46 ) + 4.1 )	Tripod(( two /\ say ) + post )	T(( T /\ S  ) + P )	TOTOUSIP					0		
158.009._		M	158	009	_	9				hong1	rumble	R	noun	pile( 158.1 )	pile( cart )	P( C )	POC					0		
158.009._		M	158	009	_	10				hong1	rumble	R	noun	pile( 158.1 )	pile( vehicle )	P( V )	POV					0		
158.009._		M	158	009	_	11				hong1	rumble	R	noun	pile(( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	pile(( stack( wheel ) /\ body ) + axle )	P(( S( W ) /\ B ) + A )	POSOWOUBIA					0		
158.009._		M	158	009	_	12				hong1	rumble	R	noun	pile(( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	pile(( Wheel:^2 /\ body ) + axle )	P(( W:^2 /\ B ) + A )	POWUTOUBIA					0		
158.009._		M	158	009	_	13				hong1	rumble	R	noun	pile(( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	pile(( Wheel / body / wheel ) + axle )	P(( W / B / W ) + A )	POWOBOWIA					0		
158.009._		A	158	009	_	14				hong1	rumble	R	noun	pile(( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	pile(( stack( bar ) /\ say ) + post )	P(( S( B ) /\ S  ) + P)	POSOWOUBIA					0		
158.009._		A	158	009	_	15				hong1	rumble	R	noun	pile(( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	pile(( bar / say / bar ) + post )	P(( B / S / B ) + P )	POBOSOBIP					0		
158.009._		A	158	009	_	16				hong1	rumble	R	noun	pile(( 1.2 /\ 68.46 ) + 4.1 )	pile(( two /\ say ) + post )	P(( T /\ S  ) + P )	POTOUSIP					0		
158.009.s		S	158	009	s	17	1	1	1	hong1	rumble	R	noun	( 1.2 + 158.0.c ) / ( 14.1^2 )	( two + four ) / (( hand->again )^2 )	( T + F ) / ( ( H->A)^2 )	TIFOHYA'UT					0		
158.010._		M	158	010	_	1				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * 158.1	( hill->beta ) * cart	( H->B ) * C	HYBAC					0		
158.010._		M	158	010	_	2				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * 158.1	( hill->beta ) * vehicle	( H->B ) * V	HYBAV					0		
158.010._		M	158	010	_	3				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * (( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	( hill->beta ) * (( stack( wheel ) /\ body ) + axle )	( H->B ) * (( S( W ) /\ B ) + A )	HYBASOWOUBIA					0		
158.010._		M	158	010	_	4				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * (( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	( hill->beta ) * (( Wheel:^2 /\ body ) + axle )	( H->B ) * (( W:^2 /\ B ) + A )	HYBAWUTOUBIA					0		
158.010._		M	158	010	_	5				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * (( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	( hill->beta ) * (( Wheel / body / wheel ) + axle )	( H->B ) * (( W / B / W ) + A )	HYBAWOBOWIA					0		
158.010._		A	158	010	_	6				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * (( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	( hill->beta ) * (( stack( bar ) /\ say ) + post )	( H->B ) * (( S( B ) /\ S  ) + P)	HYBASOWOUBIA					0		
158.010._		A	158	010	_	7				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * (( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	( hill->beta ) * (( bar / say / bar ) + post )	( H->B ) * (( B / S / B ) + P )	HYBABOSOBIP					0		
158.010._		A	158	010	_	8				zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * (( 1.2 /\ 68.46 ) + 4.1 )	( hill->beta ) * (( two /\ say ) + post )	( H->B ) * (( T /\ S  ) + P )	HYBATOUSIP					0		
158.010.s		S	158	010	s	9	1	1	1	zhen4	Battle-array	BA	noun	( 167.1->33.18.a ) * ( 1.2 + 158.0.c )	( hill->beta ) * ( two + four )	( H->B ) * ( T + F )	HYBATIF					0		
158.011._		M	158	011	_	1				lian2	join	J	verb	41.3.a *\ 158.1	Stop-and-go *\ cart	SAG *\ C	SAGAUC	link	L			2		
158.011._		M	158	011	_	2				lian2	join	J	verb	41.3.a *\ 158.1	Stop-and-go *\ vehicle	SAG *\ V	SAGAUV	link	L			2		
158.011._		M	158	011	_	3				lian2	join	J	verb	41.3.a *\ (( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	Stop-and-go *\ (( stack( wheel ) /\ body ) + axle )	SAG *\ (( S( W ) /\ B ) + A )	SAGAUSOWOUBIA	link	L			2		
158.011._		M	158	011	_	4				lian2	join	J	verb	41.3.a *\ (( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	Stop-and-go *\ (( Wheel:^2 /\ body ) + axle )	SAG *\ (( W:^2 /\ B ) + A )	SAGAUWUTOUBIA	link	L			2		
158.011._		M	158	011	_	5				lian2	join	J	verb	41.3.a *\ (( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	Stop-and-go *\ (( Wheel / body / wheel ) + axle )	SAG *\ (( W / B / W ) + A )	SAGAUWOBOWIA	link	L			2		
158.011._		A	158	011	_	6				lian2	join	J	verb	41.3.a *\ (( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	Stop-and-go *\ (( stack( bar ) /\ say ) + post )	SAG *\ (( S( B ) /\ S  ) + P)	SAGAUSOWOUBIA	link	L			2		
158.011._		A	158	011	_	7				lian2	join	J	verb	41.3.a *\ (( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	Stop-and-go *\ (( bar / say / bar ) + post )	SAG *\ (( B / S / B ) + P )	SAGAUBOSOBIP	link	L			2		
158.011._		A	158	011	_	8				lian2	join	J	verb	41.3.a *\ (( 1.2 /\ 68.46 ) + 4.1 )	Stop-and-go *\ (( two /\ say ) + post )	SAG *\ (( T /\ S  ) + P )	SAGAUTOUSIP	link	L			2		
158.011.s		S	158	011	s	9	1	1	1	lian2	join	J	verb	41.3.a *\ ( 1.2 + 158.0.c )	Stop-and-go *\ ( two + four )	SAG *\ ( T + F )	SAGAUTIF	link	L			2		
158.014._		M	158	014	_	1				ku4	storehouse	SH	noun	60.1 */ 158.1	Shelter */ cart	S */ C	SAOC					1		
158.014._		M	158	014	_	2				ku4	storehouse	SH	noun	60.1 */ 158.1	Shelter */ vehicle	S */ V	SAOV					1		
158.014._		M	158	014	_	3				ku4	storehouse	SH	noun	60.1 */ (( stack( 158.0.a ) /\ 147.0 ) + 158.0.b )	Shelter */ (( stack( wheel ) /\ body ) + axle )	S */ (( S( W ) /\ B ) + A )	SAOSOWOUBIA					1		
158.014._		M	158	014	_	4				ku4	storehouse	SH	noun	60.1 */ (( 158.0.a ):^2 /\ 147.0 ) + 158.0.b )	Shelter */ (( Wheel:^2 /\ body ) + axle )	S */ (( W:^2 /\ B ) + A )	SAOWUTOUBIA					1		
158.014._		M	158	014	_	5				ku4	storehouse	SH	noun	60.1 */ (( 158.0.a / 147.0 / 158.0.a ) + 158.0.b )	Shelter */ (( Wheel / body / wheel ) + axle )	S */ (( W / B / W ) + A )	SAOWOBOWIA					1		
158.014._		A	158	014	_	6				ku4	storehouse	SH	noun	60.1 */ (( stack( 1.1.a ) /\ 68.46 ) + 4.1 )	Shelter */ (( stack( bar ) /\ say ) + post )	S */ (( S( B ) /\ S  ) + P)	SAOSOWOUBIA					1		
158.014._		A	158	014	_	7				ku4	storehouse	SH	noun	60.1 */ (( 1.1.a / 68.46 / 1.1.a ) + 4.1 )	Shelter */ (( bar / say / bar ) + post )	S */ (( B / S / B ) + P )	SAOBOSOBIP					1		
158.014._		A	158	014	_	8				ku4	storehouse	SH	noun	60.1 */ (( 1.2 /\ 68.46 ) + 4.1 )	Shelter */ (( two /\ say ) + post )	S */ (( T /\ S  ) + P )	SAOTOUSIP					1		
158.014.s		S	158	014	s	1	1	1	1	ku4	storehouse	SH	noun	60.1 */ ( 1.2 + 158.0.c )	Shelter */ ( two + four )	S */ ( T + F )	SAOTIF					1		
0.0._			0	0	_	1																		
159.000._		V,A	159	000	_	1	1	1	1	n/a	jug	J	noun	159.0	"abstract( ""jug"" )"	A( J )	AJ				159.1	1		
159.000.a		V,A	159	000	a	1	1	1	1	n/a	vase	V	noun	159.0.a	"abstract( ""jug"" )"	A( V )	AV				159.1	1		
159.000.b		V,A	159	000	b	1	1	1	1	n/a	wine	W	noun	159.0.b	"abstract( ""wine"" )"	A( W )	AW				159.1	1		
159.001._		O	159	001	_	1				you3	liquor	L	noun	159.1	"{ ""wine vase"" }"	L	L	Wine-jug	WJ			23		
159.001._		O	159	001	_	2				you3	liquor	L	noun	159.0 :[] 159.0.b	Jug :[] wine	J:[]W	JEW	Jug-of-wine	JOW			23	"M:""JEW sounds like jiu"""	
159.001._		O	159	001	_	3				you3	liquor	L	noun	159.0.a :[] 159.0.b	Vase :[] wine	V:[]W	VEW	Vase-of-wine	VOW			23		
159.001._		O	159	001	_	4				you3	liquor	L	noun	159.0.b :][ 159.0	Wine :][ Jug	W :][ J	WIJ	Wine-in-jug	WIJ			23		
159.001._		O	159	001	_	5				you3	liquor	L	noun	159.0.b :][ 159.0.a	Wine :][ Vase	"W ""][ V"	WIV	Wine-in-vase	WIV			23		
159.001._		M	159	001	_	6				you3	Earthly-branch-10	EB10	noun	159.1	"{ ""wine vase"" }"	L	L					23		
159.001._		M	159	001	_	7				you3	Earthly-branch-10	EB10	noun	159.0 :[] 159.0.b	Jug :[] wine	J:[]W	JEW					23		
159.001._		M	159	001	_	8				you3	Earthly-branch-10	EB10	noun	159.0.a :[] 159.0.b	Vase :[] wine	V:[]W	VEW					23		
159.001._		M	159	001	_	9				you3	Earthly-branch-10	EB10	noun	159.0.b :][ 159.0	Wine :][ Jug	W :][ J	WIJ					23		
159.001._		M	159	001	_	10				you3	Earthly-branch-10	EB10	noun	159.0.b :][ 159.0.a	Wine :][ Vase	"W ""][ V"	WIV					23		
159.002._		M	159	002	_	1				jiu3	wine	W	noun	2.21.a * 159.1	Side-water * jug-of-wine	SW * JOW	SWAJOW					0		
159.002._		M	159	002	_	2				jiu3	wine	W	noun	2.21.a * ( 159.0 :[] 159.0.b )	Side-water * ( Jug :[] wine )	SW * ( J :[] W )	SWAJEW					0		
159.002._		M	159	002	_	3				jiu3	wine	W	noun	2.21.a * ( 159.0.a :[] 159.0.b )	Side-water * ( Vase :[] wine )	SW * ( V :[] W )	SWAVEW					0		
159.002._		M	159	002	_	4				jiu3	wine	W	noun	2.21.a * ( 159.0.b :][ 159.0 )	Side-water * ( Wine :][ Jug )	SW * ( W :][ J )	SWAWIJ					0		
159.002._		M	159	002	_	5				jiu3	wine	W	noun	2.21.a * ( 159.0.b :][ 159.0.a )	Side-water * ( Wine :][ Vase )	SW * ( W :][ V )	SWAWIV					0		
159.003._		M	159	003	_	1				chou3	ugly	U	adjective	159.1 * 140.6	jug-of-wine * ghost	JOW * G	JOWAG					0		
159.003._		M	159	003	_	2				chou3	ugly	U	adjective	( 159.0 :[] 159.0.b ) * 140.6	( Jug :[] wine ) * ghost	( J :[] W ) * G	JEWAG					0		
159.003._		M	159	003	_	3				chou3	ugly	U	adjective	( 159.0.a :[] 159.0.b ) * 140.6	( Vase :[] wine ) * ghost	( V :[] W ) * G	VEWAG					0		
159.003._		M	159	003	_	4				chou3	ugly	U	adjective	( 159.0.b :][ 159.0 ) * 140.6	( Wine :][ Jug ) * ghost	( W :][ J ) * G	WIJAG					0		
159.003._		M	159	003	_	5				chou3	ugly	U	adjective	( 159.0.b :][ 159.0.a ) * 140.6	( Wine :][ Vase ) * ghost	( W :][ V ) * G	WIVAG					0		
159.003._		M	159	003	_	6				chou3	ugly	U	adjective	159.1 * ( 140.1 / ( 11.1 *\ 19.1.d ))	jug-of-wine * ( Spirit-head / (( person:->legs ) *\ ( vapor->cocoon )))	JOW * ( SH / (( P:->L ) *\ ( V->C )))	JOWASHOPYLA'UVYC					0		
159.003._		M	159	003	_	7				chou3	ugly	U	adjective	( 159.0 :[] 159.0.b ) * ( 140.1 / ( 11.1 *\ 19.1.d ))	( Jug :[] wine ) * ( Spirit-head / (( person:->legs ) *\ ( vapor->cocoon )))	( J :[] W ) * ( SH / (( P:->L ) *\ ( V->C )))	JEWASHOPYLA'UVYC					0		
159.003._		M	159	003	_	8				chou3	ugly	U	adjective	( 159.0.a :[] 159.0.b ) * ( 140.1 / ( 11.1 *\ 19.1.d ))	( Vase :[] wine ) * ( Spirit-head / (( person:->legs ) *\ ( vapor->cocoon )))	( V :[] W ) * ( SH / (( P:->L ) *\ ( V->C )))	VEWASHOPYLA'UVYC					0		
159.003._		M	159	003	_	9				chou3	ugly	U	adjective	( 159.0.b :][ 159.0 ) * ( 140.1 / ( 11.1 *\ 19.1.d ))	( Wine :][ Jug ) * ( Spirit-head / (( person:->legs ) *\ ( vapor->cocoon )))	( W :][ J ) * ( SH / (( P:->L ) *\ ( V->C )))	WIJASHOPYLA'UVYC					0		
159.003._		M	159	003	_	10				chou3	ugly	U	adjective	( 159.0.b :][ 159.0.a ) * ( 140.1 / ( 11.1 *\ 19.1.d ))	( Wine :][ Vase ) * ( Spirit-head / (( person:->legs ) *\ ( vapor->cocoon )))	( W :][ V ) * ( SH / (( P:->L ) *\ ( V->C )))	WIVASHOPYLA'UVYC					0		
159.004._		O	159	004	_	1				qiu2	Aged-rice-wine	ARW	noun	( 1.1.c^2 ) / 159.1	( Drop^2 ) / jug-of-wine	( D^2 ) / JOW	DUTOJOW	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	2				qiu2	Aged-rice-wine	ARW	noun	( 1.1.c^2 ) / ( 159.0 :[] 159.0.b )	( Drop^2 ) / ( Jug :[] wine )	( D^2 ) / ( J :[] W )	DUTOJEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	3				qiu2	Aged-rice-wine	ARW	noun	( 1.1.c^2 ) / ( 159.0.a :[] 159.0.b )	( Drop^2 ) / ( Vase :[] wine )	( D^2 ) / ( V :[] W )	DUTOVEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	4				qiu2	Aged-rice-wine	ARW	noun	( 1.1.c^2 ) / ( 159.0.b :][ 159.0 )	( Drop^2 ) / ( Wine :][ Jug )	( D^2 ) / ( W :][ J )	DUTOWIJ	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	5				qiu2	Aged-rice-wine	ARW	noun	( 1.1.c^2 ) / ( 159.0.b :][ 159.0.a )	( Drop^2 ) / ( Wine :][ Vase )	( D^2 ) / ( W :][ V )	DUTOWIV	Overflow-jug-of-wine	OFJOW			3		
159.004._		A	159	004	_	6				qiu2	Aged-rice-wine	ARW	noun	29.1 / 159.1	divide / jug-of-wine	D / JOW	DOJOW	Overflow-jug-of-wine	OFJOW			3		
159.004._		A	159	004	_	7				qiu2	Aged-rice-wine	ARW	noun	29.1 / ( 159.0 :[] 159.0.b )	divide / ( Jug :[] wine )	D / ( J :[] W )	DOJEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		A	159	004	_	8				qiu2	Aged-rice-wine	ARW	noun	29.1 / ( 159.0.a :[] 159.0.b )	divide / ( Vase :[] wine )	D / ( V :[] W )	DOVEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		A	159	004	_	9				qiu2	Aged-rice-wine	ARW	noun	29.1 / ( 159.0.b :][ 159.0 )	divide / ( Wine :][ Jug )	D / ( W :][ J )	DOWIJ	Overflow-jug-of-wine	OFJOW			3		
159.004._		A	159	004	_	10				qiu2	Aged-rice-wine	ARW	noun	29.1 / ( 159.0.b :][ 159.0.a )	divide / ( Wine :][ Vase )	D / ( W :][ V )	DOWIV	Overflow-jug-of-wine	OFJOW			3		
159.004._		M	159	004	_	11				qiu2	chief	C	noun	( 1.1.c^2 ) / 159.1	( Drop^2 ) / jug-of-wine	( D^2 ) / JOW	DUTOJOW	Overflow-jug-of-wine	OFJOW			3		
159.004._		M	159	004	_	12				qiu2	chief	C	noun	( 1.1.c^2 ) / ( 159.0 :[] 159.0.b )	( Drop^2 ) / ( Jug :[] wine )	( D^2 ) / ( J :[] W )	DUTOJEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		M	159	004	_	13				qiu2	chief	C	noun	( 1.1.c^2 ) / ( 159.0.a :[] 159.0.b )	( Drop^2 ) / ( Vase :[] wine )	( D^2 ) / ( V :[] W )	DUTOVEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		M	159	004	_	14				qiu2	chief	C	noun	( 1.1.c^2 ) / ( 159.0.b :][ 159.0 )	( Drop^2 ) / ( Wine :][ Jug )	( D^2 ) / ( W :][ J )	DUTOWIJ	Overflow-jug-of-wine	OFJOW			3		
159.004._		M	159	004	_	15				qiu2	chief	C	noun	( 1.1.c^2 ) / ( 159.0.b :][ 159.0.a )	( Drop^2 ) / ( Wine :][ Vase )	( D^2 ) / ( W :][ V )	DUTOWIV	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	16				qiu2	chief	C	noun	29.1 / 159.1	divide / jug-of-wine	D / JOW	DOJOW	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	17				qiu2	chief	C	noun	29.1 / ( 159.0 :[] 159.0.b )	divide / ( Jug :[] wine )	D / ( J :[] W )	DOJEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	18				qiu2	chief	C	noun	29.1 / ( 159.0.a :[] 159.0.b )	divide / ( Vase :[] wine )	D / ( V :[] W )	DOVEW	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	19				qiu2	chief	C	noun	29.1 / ( 159.0.b :][ 159.0 )	divide / ( Wine :][ Jug )	D / ( W :][ J )	DOWIJ	Overflow-jug-of-wine	OFJOW			3		
159.004._		O	159	004	_	20				qiu2	chief	C	noun	29.1 / ( 159.0.b :][ 159.0.a )	divide / ( Wine :][ Vase )	D / ( W :][ V )	DOWIV	Overflow-jug-of-wine	OFJOW			3		
159.013._		M	159	013	_	1				su1	shortening	S	noun	159.1 * 108.1	jug-of-wine * grain	JOW * G	JOWAG					0		
159.013._		M	159	013	_	2				su1	shortening	S	noun	( 159.0 :[] 159.0.b ) * 108.1	( Jug :[] wine ) * grain	( J :[] W ) * G	JEWAG					0		
159.013._		M	159	013	_	3				su1	shortening	S	noun	( 159.0.a :[] 159.0.b ) * 108.1	( Vase :[] wine ) * grain	( V :[] W ) * G	VEWAG					0		
159.013._		M	159	013	_	4				su1	shortening	S	noun	( 159.0.b :][ 159.0 ) * 108.1	( Wine :][ Jug ) * grain	( W :][ J ) * G	WIJAG					0		
159.013._		M	159	013	_	5				su1	shortening	S	noun	( 159.0.b :][ 159.0.a ) * 108.1	( Wine :][ Vase ) * grain	( W :][ V ) * G	WIVAG					0		
159.013._		M	159	013	_	6				su1	shortening	S	noun	159.1 * ( 66.0:->108.0 )	Jug-of-wine * ( plant:->grain )	JOW * ( P:->G )	JOWAPYG					0		
159.013._		M	159	013	_	7				su1	shortening	S	noun	( 159.0 :[] 159.0.b ) * ( 66.0:->108.0 )	( Jug :[] wine ) * ( plant:->grain )	( J :[] W ) * ( P:->G )	JEWAPYG					0		
159.013._		M	159	013	_	8				su1	shortening	S	noun	( 159.0.a :[] 159.0.b ) * ( 66.0:->108.0 )	( Vase :[] wine ) * ( plant:->grain )	( V :[] W ) * ( P:->G )	VEWAPYG					0		
159.013._		M	159	013	_	9				su1	shortening	S	noun	( 159.0.b :][ 159.0 ) * ( 66.0:->108.0 )	( Wine :][ Jug ) * ( plant:->grain )	( W :][ J ) * ( P:->G )	WIJAPYG					0		
159.013._		M	159	013	_	10				su1	shortening	S	noun	( 159.0.b :][ 159.0.a ) * ( 66.0:->108.0 )	( Wine :][ Vase ) * ( plant:->grain )	( W :][ V ) * ( P:->G )	WIVAPYG					0		
0.0._			0	0	_	1																		
160.000._		V,A	160	000	_	1	1	1	1	n/a	wheat	W	noun	160.0	"abstract( ""wheat"" )"	A( W )	AW				160.1	1		
160.000.a		V,A	160	000	a	1	1	1	1	n/a	come	C	verb	160.0.a	"abstract( ""come"" )"	A( C )	AC				160.1	1		
160.001._		O	160	001	_	1				lai2	wheat	W	noun	160.1	"{ ""ears of wheat hanging from wheat plant"" }"	W	W					5		
160.001._		M	160	001	_	2				lai2	come	C	verb	160.1	"{ ""ears of wheat hanging from wheat plant"" }"	W	W					5		
